Parsing Technique,LLM Model,System,Edit Distance,ROUGE-L,Cosine Similarity,BLEU
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Linux,0.06353742542858719,0.888313948385779,0.9440759520720629,0.6565944648943287
Syntactic,gpt3.5-turbo,Proxifier,0.3495093656786583,0.7244113254670589,0.7334326717969285,0.48661577364459563
Syntactic,gpt3.5-turbo,Proxifier,0.3495093656786583,0.7244113254670589,0.7334326717969285,0.48661577364459563
Syntactic,gpt3.5-turbo,Proxifier,0.3495093656786583,0.7244113254670589,0.7334326717969285,0.48661577364459563
Syntactic,gpt3.5-turbo,Proxifier,0.3495093656786583,0.7244113254670589,0.7334326717969285,0.48661577364459563
Syntactic,gpt3.5-turbo,Proxifier,0.3495093656786583,0.7244113254670589,0.7334326717969285,0.48661577364459563
Syntactic,gpt3.5-turbo,Proxifier,0.3495093656786583,0.7244113254670589,0.7334326717969285,0.48661577364459563
Syntactic,gpt3.5-turbo,Proxifier,0.3495093656786583,0.7244113254670589,0.7334326717969285,0.48661577364459563
Syntactic,gpt3.5-turbo,Proxifier,0.3495093656786583,0.7244113254670589,0.7334326717969285,0.48661577364459563
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,Zookeeper,0.029954916670436815,0.9413605885169567,0.9750587069954219,0.7534045912183623
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
Syntactic,gpt3.5-turbo,BGL,0.09360972059834019,0.8447946422637728,0.9206256612012692,0.6537876589971983
